t_s,sigma_actual_rad,sigma_actual_deg,nom_r_m,nom_alt_m,nom_phi_rad,nom_lam_rad,nom_V_mps,nom_gamma_rad,nom_chi_rad,nom_gamma_deg,nom_chi_deg,rho_lo,rho_hi,q_lo,q_hi,alt_lo,alt_hi,safety_status,layer_indices,r_m_lo,r_m_hi,r_m_width,phi_rad_lo,phi_rad_hi,phi_rad_width,lam_rad_lo,lam_rad_hi,lam_rad_width,V_mps_lo,V_mps_hi,V_mps_width,gamma_rad_lo,gamma_rad_hi,gamma_rad_width,chi_rad_lo,chi_rad_hi,chi_rad_width,heating_qdot_max_lo,heating_qdot_max_hi,heating_Q_max_lo,heating_Q_max_hi
34.25,0.0,0.0,6472982.183859919,94882.1838599192,0.039499349165095794,-1.0101757343083056e-05,7531.669815850121,-0.09947128545008586,1.5715746912644073,-5.699284839030994,90.0445969990259,0.0,0.0,0.0,0.0,94732.1838599192,95032.1838599192,inside,,6472639.782342954,6472950.585599792,310.80325683858246,0.039613412678065146,0.03996418306810955,0.00035077039004440674,-0.00018587495629966358,0.00016521916858317577,0.00035109412488283935,7511.899792390663,7551.912205514991,40.012413124328305,-0.1021156755301843,-0.09687642628578094,0.00523924924440336,1.5680954470455846,1.575076927441906,0.0069814803963215155,0.0,0.0,0.0,0.0
34.5,0.0,0.0,6472795.196355825,94695.19635582529,0.039788799871689394,-1.0327231403556632e-05,7531.905999474689,-0.09949604833158138,1.5715861871549988,-5.700703647629269,90.04525566503854,0.0,0.0,0.0,0.0,94545.19635582529,94845.19635582529,inside,,6472452.742313108,6472763.546099737,310.8037866288796,0.03990288004943844,0.040253650542233704,0.0003507704927952632,-0.00018610385639790766,0.00016499040900878255,0.0003510942654066902,7512.136047920736,7552.148461737697,40.01241381696127,-0.10214042922725451,-0.09690117995347701,0.005239249273777502,1.5681070277319165,1.5750885085916422,0.006981480859725719,0.0,0.0,0.0,0.0
34.75,0.0,0.0,6472608.156590664,94508.15659066383,0.04007826729899145,-1.0556051401605422e-05,7532.142255351303,-0.09952080201390863,1.5715977680735564,-5.702121929154028,90.04591920279478,0.0,0.0,0.0,0.0,94358.15659066383,94658.15659066383,inside,,6472265.650034841,6472576.454351264,310.80431642290205,0.04019236414749429,0.04054313474319495,0.00035077059570066266,-0.00018633612773639598,0.0001647582784111221,0.0003510944061475181,7512.372375692578,7552.3847902024345,40.01241450985617,-0.1021651737222065,-0.09692592441904212,0.005239249303164384,1.5681186934633828,1.5751001747866102,0.006981481323227401,0.0,0.0,0.0,0.0
35.0,0.0,0.0,6472421.064577082,94321.06457708217,0.04036775145306766,-1.0788242457387183e-05,7532.378583469816,-0.09954554649411133,1.5716094340373006,-5.703539683435888,90.04658761328128,0.0,0.0,0.0,0.0,94171.06457708217,94471.06457708217,inside,,6472078.505520805,6472389.3103670245,310.80484621971846,0.040481864978297734,0.04083263567705925,0.0003507706987615142,-0.00018657179544655605,0.00016452275165883382,0.0003510945471053899,7512.608775696035,7552.621190899048,40.012415203013006,-0.10218990901208419,-0.09695065967952017,0.005239249332564019,1.5681304442572266,1.5751119260440538,0.006981481786827226,0.0,0.0,0.0,0.0
35.25,0.0,0.0,6472233.920327733,94133.92032773327,0.040657252339983116,-1.1023829702260856e-05,7532.6149838200745,-0.0995702817692334,1.5716211850634745,-5.704956910305477,90.04726089748598,0.0,0.0,0.0,0.0,93983.92032773327,94283.92032773327,inside,,6471891.308783658,6472202.114159678,310.80537602026016,0.040771382547913224,0.04112215334989193,0.0003507708019787059,-0.00018681088467104091,0.00016428380360933154,0.00035109468828037246,7512.845247920948,7552.85766381738,40.012415896431776,-0.10221463509393171,-0.09697538573195529,0.0052392493619764224,1.5681422801307134,1.5751237623812389,0.006981482250525417,0.0,0.0,0.0,0.0
35.5,0.0,0.0,6472046.723855276,93946.72385527566,0.04094676996580227,-1.1262838278810975e-05,7532.85145639192,-0.09959500783631894,1.571633021169344,-5.706373609593436,90.04793905639816,0.0,0.0,0.0,0.0,93796.72385527566,94096.72385527566,inside,,6471704.059836065,6472014.86574189,310.80590582452714,0.04106091686240454,0.04141168776775771,0.0003507709053531677,-0.0001870534205637536,0.00016404140910877927,0.00035109482967253286,7513.081792357149,7553.094208947263,40.01241659011339,-0.10223935196479339,-0.09700010257339178,0.005239249391401607,1.5681542011011322,1.575135683815454,0.006981482714321752,0.0,0.0,0.0,0.0
35.75,0.0,0.0,6471859.475172374,93759.4751723744,0.04123630433658896,-1.1505293340871886e-05,7533.088001175185,-0.0996197246924123,1.5716449423721974,-5.707789781130418,90.0486220910084,0.0,0.0,0.0,0.0,93609.4751723744,93909.4751723744,inside,,6471516.758690698,6471827.565126331,310.8064356325194,0.04135046792783486,0.04170123893672065,0.00035077100888578766,-0.00018729942828987146,0.00016379554299206673,0.00035109497128193816,7513.318408994467,7553.330826278523,40.01241728405603,-0.10226405962171375,-0.0970248102008742,0.005239249420839559,1.5681662071857942,1.5751476903640111,0.006981483178216896,0.0,0.0,0.0,0.0
36.0,0.0,0.0,6471672.1742917,93572.17429170012,0.04152585545840636,-1.1751220053552125e-05,7533.324618159697,-0.099644432334558,1.5716569486893468,-5.709205424747086,90.04931000230856,0.0,0.0,0.0,0.0,93422.17429170012,93722.17429170012,inside,,6471329.405360233,6471640.212325676,310.80696544330567,0.04164003575026668,0.0419908068628442,0.0003507711125775165,-0.00018754893302587057,0.00016354618008278498,0.0003510951131086555,7513.555097822719,7553.567515800982,40.01241797826242,-0.10228875806173755,-0.09704950861144726,0.0052392494502902925,1.5681782984020338,1.575159782044245,0.006981483642211073,0.0,0.0,0.0,0.0
36.25,0.0,0.0,6471484.821225929,93384.82122592907,0.04181542333731703,-1.2000643593258865e-05,7533.561307335275,-0.09966913075980077,1.5716690401381264,-5.710620540274117,90.05000279129182,0.0,0.0,0.0,0.0,93234.82122592907,93534.82122592907,inside,,6471141.999857353,6471452.807352609,310.80749525595456,0.041929620335761884,0.04228039155219115,0.0003507712164292631,-0.00018780195995955006,0.00016329329519320211,0.00035109525515275217,7513.791858831721,7553.8042775044505,40.01241867272984,-0.10231344728190973,-0.09707419780215591,0.005239249479753821,1.5681904747672077,1.5751719588735125,0.006981484106304725,0.0,0.0,0.0,0.0
36.5,0.0,0.0,6471297.415987745,93197.41598774493,0.04210500797938286,-1.2253589147722265e-05,7533.7980686917335,-0.09969381996518557,1.5716812167358933,-5.712035127542197,90.05070045895269,0.0,0.0,0.0,0.0,93047.41598774493,93347.41598774493,inside,,6470954.542194746,6471265.35021982,310.80802507326007,0.04221922169038166,0.04256999301082365,0.00035077132044198517,-0.00018805853429005662,0.00016303686312423875,0.00035109539741429537,7514.028692011278,7554.041111378737,40.01241936745919,-0.10233812727927544,-0.0970988777700453,0.005239249509230132,1.5682027362986963,1.5751842208691944,0.0069814845704980755,0.0,0.0,0.0,0.0
36.75,0.0,0.0,6471109.958589836,93009.95858983602,0.04239460939066507,-1.2510081916019895e-05,7534.034902218878,-0.09971849994775754,1.571693478500028,-5.713449186382027,90.051403006287,0.0,0.0,0.0,0.0,92859.95858983602,93159.95858983602,inside,,6470767.032385108,6471077.840940002,310.80855489429086,0.04250883982018656,0.042859611244803156,0.00035077142461659855,-0.00018831868122790894,0.00016277685866544357,0.0003510955398933525,7514.26559735119,7554.2780174136415,40.01242006245138,-0.10236279805088003,-0.09712354851216078,0.005239249538719251,1.5682150830139028,1.5751965680486937,0.006981485034790902,0.0,0.0,0.0,0.0
37.0,0.0,0.0,6470922.449044897,92822.44904489722,0.04268422757722423,-1.2770147108601232e-05,7534.271807906509,-0.09974317070456204,1.5717058254479335,-5.714862716624318,90.05211043429185,0.0,0.0,0.0,0.0,92672.44904489722,92972.44904489722,inside,,6470579.470441139,6470890.2795258565,310.8090847171843,0.04279847473123642,0.0431492462601905,0.00035077152895408165,-0.00018858242599502213,0.0001625132565949689,0.00035109568258999104,7514.502574841249,7554.5149955989555,40.01242075770642,-0.10238745959376908,-0.09714821002554791,0.005239249568221166,1.5682275149302523,1.5752090004294366,0.0069814854991843145,0.0,0.0,0.0,0.0
37.25,0.0,0.0,6470734.887365629,92634.88736562897,0.04297386254512024,-1.3033809947312065e-05,7534.508785744419,-0.09976783223264464,1.5717182575970354,-5.716275718099795,90.05282274396566,0.0,0.0,0.0,0.0,92484.88736562897,92784.88736562897,inside,,6470391.856375547,6470702.66599009,310.8096145428717,0.04308812642959045,0.04343889806304583,0.00035077163345537815,-0.00018884979382473212,0.0001622460316795463,0.00035109582550427843,7514.739624471243,7554.752045924465,40.01242145322249,-0.10241211190498838,-0.09717286230725247,0.005239249597735904,1.5682400320651937,1.575221518028872,0.006981485963678313,0.0,0.0,0.0,0.0
37.5,0.0,0.0,6470547.273564739,92447.27356473915,0.04326351430041231,-1.3301095665418966e-05,7534.745835722393,-0.0997924845290511,1.5717307749647826,-5.7176881906391905,90.0535399363082,0.0,0.0,0.0,0.0,92297.27356473915,92597.27356473915,inside,,6470204.190201043,6470515.000345416,310.81014437321573,0.04337779492130714,0.043728566659428585,0.00035077173812144563,-0.0001891208099618203,0.00016197515867446202,0.00035109596863628235,7514.976746230949,7554.989168379951,40.012422149001395,-0.10243675498158386,-0.09719750535432042,0.005239249627263437,1.5682526344361987,1.5752341208644716,0.006981486428272898,0.0,0.0,0.0,0.0
37.75,0.0,0.0,6470359.607654939,92259.6076549394,0.04355318284915895,-1.3572029507633787e-05,7534.982957830212,-0.09981712759082739,1.571743377568647,-5.719100134073252,90.05426201232049,0.0,0.0,0.0,0.0,92109.6076549394,92409.6076549394,inside,,6470016.471930347,6470327.282604553,310.8106742054224,0.04366748021244427,0.044018252055397535,0.00035077184295326247,-0.00018939549966253801,0.0001617006123235323,0.00035109611198607033,7515.213940110142,7555.226362955185,40.01242284504315,-0.10246138882060175,-0.09722213916379795,0.005239249656803807,1.5682653220607616,1.57524680895373,0.006981486892968292,0.0,0.0,0.0,0.0
38.0,0.0,0.0,6470171.889648949,92071.8896489488,0.04384286819741799,-1.3846636730138227e-05,7535.220152057648,-0.09984176141501971,1.5717560654261227,-5.720511548232739,90.05498897300492,0.0,0.0,0.0,0.0,91921.8896489488,92221.8896489488,inside,,6469828.701576184,6470139.512780225,310.81120404135436,0.04395718230905895,0.044307954257010757,0.00035077194795180705,-0.00018967388819463103,0.00016142236735907915,0.0003510962555537102,7515.451206098586,7555.463629639933,40.012423541346834,-0.10248601341908843,-0.09724676373273143,0.005239249686357,1.5682780949564,1.5752595823141653,0.006981487357765381,0.0,0.0,0.0,0.0
38.25,0.0,0.0,6469984.119559493,91884.11955949292,0.04413257035124657,-1.4124942600608306e-05,7535.457418394467,-0.09986638599867445,1.5717688385547277,-5.721922432948423,90.05572081936516,0.0,0.0,0.0,0.0,91734.11955949292,92034.11955949292,inside,,6469640.879151285,6469951.690885164,310.81173387914896,0.04424690121720757,0.044597673270325634,0.0003507720531180647,-0.00018995600083736414,0.0001611403985019056,0.00035109639933926973,7515.688544186041,7555.700968423954,40.012424237912455,-0.1025106287740905,-0.09727137905816748,0.005239249715923031,1.5682909531406537,1.5752724409633179,0.0069814878226641675,0.0,0.0,0.0,0.0
38.5,0.0,0.0,6469796.297399302,91696.29739930201,0.04442228931670109,-1.4406972398239036e-05,7535.694756830427,-0.0998910013388382,1.5717816969720022,-5.723332788051085,90.05645755240621,0.0,0.0,0.0,0.0,91546.29739930201,91846.29739930201,inside,,6469453.004668385,6469763.816932106,310.8122637216002,0.044536636942945795,0.044887409101398816,0.00035077215845302073,-0.0001902418628815457,0.0001608546804612711,0.0003510965433428168,7515.9259543622575,7555.938379296998,40.01242493474092,-0.10253523488265479,-0.09729598513715289,0.005239249745501898,1.5683038966310865,1.5752853849187511,0.00698148828766465,0.0,0.0,0.0,0.0
38.75,0.0,0.0,6469608.423181113,91508.42318111286,0.04471202509983726,-1.4692751413768854e-05,7535.93216735528,-0.09991560743255777,1.57179464069551,-5.72474261337152,90.05719917313439,0.0,0.0,0.0,0.0,91358.42318111286,91658.42318111286,inside,,6469265.078140229,6469575.890933795,310.81279356591403,0.04482638949232857,0.04517716175628625,0.0003507722639576813,-0.0001905314996295525,0.00016056518793486696,0.0003510966875644194,7516.163436616983,7556.175862248814,40.01242563183132,-0.10255983174182827,-0.09732058196673467,0.005239249775093602,1.5683169254452847,1.5752984141980522,0.006981488752767495,0.0,0.0,0.0,0.0
39.0,0.0,0.0,6469420.496917669,91320.49691766873,0.045001777706710044,-1.4982304949504401e-05,7536.169649958773,-0.09994020427688016,1.571807669742837,-5.726151908740532,90.0579456825573,0.0,0.0,0.0,0.0,91170.49691766873,91470.49691766873,inside,,6469077.099579565,6469387.912902978,310.81332341302186,0.045116158871410114,0.04546693124104315,0.00035077236963303865,-0.00019082493639535386,0.00016027189560879174,0.0003510968320041456,7516.400990939954,7556.413417269139,40.01242632918547,-0.1025844193486582,-0.09734516954396003,0.005239249804698171,1.568330039600857,1.57531152881883,0.006981489217972925,0.0,0.0,0.0,0.0
39.25,0.0,0.0,6469232.518621718,91132.51862171758,0.045291547143373696,-1.5275658319344986e-05,7536.407204630644,-0.09996479186885261,1.5718207841315925,-5.727560673988944,90.05869708168389,0.0,0.0,0.0,0.0,90982.51862171758,91282.51862171758,inside,,6468889.068999148,6469199.882852411,310.81385326292366,0.045405945086243904,0.045756717561724024,0.00035077247548011975,-0.00019112219850453676,0.0001599747781575266,0.00035109697666206336,7516.638617320904,7556.651044347705,40.01242702680065,-0.102608997700192,-0.0973697478658764,0.00523924983431559,1.568343239115436,1.575324728798717,0.006981489683281161,0.0,0.0,0.0,0.0
39.5,0.0,0.0,6469044.488306015,90944.4883060148,0.04558133341588173,-1.5572836848807274e-05,7536.644831360623,-0.09998937020552254,1.571833983879409,-5.728968908947582,90.05945337152441,0.0,0.0,0.0,0.0,90794.4883060148,91094.4883060148,inside,,6468700.986411738,6469011.800794855,310.81438311655074,0.04569574814288268,0.04604652072438262,0.0003507725814999377,-0.0001914233112943303,0.00015967381024391063,0.00035109712153824093,7516.876315749556,7556.888743474235,40.01242772467867,-0.1026335667934773,-0.09739431692953143,0.005239249863945861,1.5683565240066764,1.5753380141553688,0.006981490148692426,0.0,0.0,0.0,0.0
39.75,0.0,0.0,6468856.405983322,90756.4059833223,0.0458711365302869,-1.5873865875049976e-05,7536.882530138438,-0.10001393928393759,1.571847269003942,-5.730376613447291,90.06021455309046,0.0,0.0,0.0,0.0,90606.4059833223,90906.4059833223,inside,,6468512.851830104,6468823.666743076,310.8149129720405,0.045985568047378425,0.04633634073507194,0.00035077268769351244,-0.00019172830011363032,0.00015936896651911622,0.00035109726663274657,7517.11408621563,7557.126514638449,40.01242842281954,-0.10265812662556198,-0.09741887673197297,0.00523924989358901,1.5683698942922566,1.575351384906464,0.006981490614207386,0.0,0.0,0.0,0.0
40.0,0.6108652381980153,35.0,6468668.271666406,90568.27166640572,0.046160956492641216,-1.6178770746898575e-05,7537.120300953804,-0.10003849910114561,1.5718606395228694,-5.731783787318923,90.0609806273949,0.0,0.0,0.0,0.0,90418.27166640572,90718.27166640572,inside,,6468324.665267019,6468635.480709849,310.8154428303242,0.046275404805782364,0.04662617759984424,0.00035077279406187795,-0.0001920371903230243,0.0001590602216226242,0.0003510974119456485,7517.351928708836,7557.364357830059,40.01242912122325,-0.10268267719349407,-0.09744342727024903,0.005239249923245037,1.5683833499898778,1.5753648410697039,0.006981491079826041,0.0,0.0,0.0,0.0
40.25,0.6108652381980153,35.0,6468480.085368039,90380.08536803909,0.04645079330899594,-1.6487576824869926e-05,7537.358143796434,-0.10006304965419464,1.5718740954538926,-5.7331904303933445,90.06175159545195,0.0,0.0,0.0,0.0,90230.08536803909,90530.08536803909,inside,,6468136.42673526,6468447.242707951,310.81597269140184,0.04656525842414495,0.04691603132475102,0.000350772900606075,-0.000192350007294816,0.00015874755018219927,0.00035109755747701526,7517.589843218879,7557.602273038768,40.012429819888894,-0.10270721849432184,-0.0974679685414079,0.00523924995291393,1.5683968911172639,1.5753783826628127,0.006981491545548835,0.0,0.0,0.0,0.0
40.5,0.6108652381980153,35.0,6468291.847101,90191.84710100014,0.04674064698540154,-1.6800309481197073e-05,7537.596058656032,-0.10008759094013296,1.5718876368147359,-5.734596542501434,90.06252745827713,0.0,0.0,0.0,0.0,90041.84710100014,90341.84710100014,inside,,6467948.136247613,6468258.952750168,310.8165025552735,0.04685512890851585,0.04720590191584301,0.0003507730073271584,-0.00019266677641305004,0.00015843092681386517,0.0003510977032269152,7517.827829735456,7557.840260254273,40.01243051881647,-0.10273175052509376,-0.09749250054249806,0.005239249982595701,1.5684105176921626,1.5753920097035383,0.006981492011375767,0.0,0.0,0.0,0.0
40.75,0.6108652381980153,35.0,6468103.556878075,90003.556878075,0.047030517527907746,-1.7116994099853955e-05,7537.834045522296,-0.10011212295600903,1.5719012636231466,-5.736002123474081,90.06330821688731,0.0,0.0,0.0,0.0,89853.556878075,90153.556878075,inside,,6467759.793816868,6468070.61084929,310.8170324219391,0.04714501626494399,0.04749578937917015,0.0003507731142261619,-0.00019298752307353697,0.00015811032612187995,0.0003510978491954169,7518.065888248259,7558.078319466266,40.012431218006896,-0.10275627328285852,-0.09751702327056816,0.005239250012290364,1.5684242297323434,1.5754057222096511,0.006981492477307727,0.0,0.0,0.0,0.0
41.0,0.6108652381980153,35.0,6467915.2147120545,89815.21471205447,0.04732040494256348,-1.743765607658019e-05,7538.072104384916,-0.10013664569887154,1.571914975896895,-5.737407173142187,90.06409387230062,0.0,0.0,0.0,0.0,89665.21471205447,89965.21471205447,inside,,6467571.399455825,6467882.217018116,310.81756229139864,0.04743492049947748,0.04778569372078163,0.0003507732213041542,-0.00019331227268387782,0.00015778572269871123,0.00035109799538258905,7518.3040187469705,7558.316450664432,40.01243191746107,-0.10278078676466502,-0.09754153672266709,0.005239250041997934,1.5684380272556002,1.5754195201989447,0.006981492943344492,0.0,0.0,0.0,0.0
